,Number Particles,Inertia,Cognition,Social,Max Velocity,Iteration,Avg X Position,Avg Y Position,Avg Fitness,% Within Error,Best X Position,Best Y Position,Best Fitness,Error
0,1000,0.6,5.0,3.0,10,2000.0,20.09863,7.05836,91.58746,0.2,20.0,7.0,100.0,4.8331
1,2,0.3,3.0,2.5,5,43.0,9.44747,5.65332,84.95523,0.0,9.45808,5.70965,84.9802,0.05732999999999999
2,1000,0.6,0.2,0.5,5,38.0,19.99245,7.00568,99.9388,96.9,20.0,7.0,100.0,0.09107
3,70,0.2,0.2,2.0,2,109.0,19.99899,6.99407,99.88931,90.0,20.0,6.999969999999999,99.99996,0.09811
4,100,0.7,0.2,2.5,1,2000.0,19.99696,7.03769,99.0892,16.0,19.99975,7.00025,99.9995,0.5424100000000001
5,200,0.5,4.0,1.0,5,2000.0,20.083820000000003,6.766210000000001,96.12406999999999,2.5,20.0,7.0,100.0,2.17128
6,100,0.7,5.0,1.0,50,2000.0,22.22948,11.32756,48.86683,0.0,20.002270000000003,6.99147,99.98751,29.423609999999996
7,30,1.0,0.5,0.2,5,2000.0,20.87245,7.80828,91.17296999999999,0.0,20.0047,6.99377,99.98895999999999,5.21743
8,1000,0.8,0.2,0.5,1,119.0,20.00106,7.001510000000001,99.93295,94.3,20.0,7.0,100.0,0.09283
9,30,0.4,0.5,0.5,2,70.0,20.01888,6.9909300000000005,99.96970999999999,96.66666,20.0,7.0,100.0,0.08201
10,100,0.5,3.0,0.2,1,2000.0,20.011589999999998,7.02389,99.08923,10.0,20.0,7.0,100.0,0.522
11,2,0.3,5.0,1.0,2,61.0,-10.71124,7.1642600000000005,56.567130000000006,0.0,-10.702,7.159330000000001,56.58023000000001,0.01047
12,1000,0.1,3.0,2.5,2,2000.0,19.9886,6.999339999999999,98.53898000000001,0.2,19.999370000000003,7.0000100000000005,99.99911,0.7592899999999999
13,2,0.4,0.2,0.5,2,56.0,-11.00254,6.99914,56.15578000000001,0.0,-11.00254,6.97655,56.15578000000001,0.02259
14,30,0.8,2.5,0.2,10,2000.0,17.81919,6.03494,87.6625,0.0,20.00756,7.00988,99.98241,7.2024300000000006
15,30,0.5,2.0,4.0,10,2000.0,18.13424,7.7879,91.94537,0.0,19.993029999999997,6.989319999999999,99.98196,4.59473
16,10,0.8,4.0,3.0,50,2000.0,17.17144,-3.54426,57.7053,0.0,20.10834,7.12495,99.76613,24.505020000000002
17,70,0.7,5.0,1.0,2,2000.0,20.25487,7.02093,98.12312,1.4285700000000001,19.9998,6.999569999999999,99.99933,1.05976
18,5,0.3,3.5,5.0,5,2000.0,21.17119,7.41409,96.54802,0.0,19.9915,6.988519999999999,99.9798,1.85595
19,100,0.6,0.5,5.0,1,2000.0,19.968770000000003,6.9615800000000005,98.96233000000001,5.0,20.00004,6.999969999999999,99.99993,0.5756
20,1000,0.8,3.0,2.5,10,2000.0,19.69122,6.7432300000000005,91.30686999999999,0.2,20.00218,7.0007600000000005,99.99673,5.2687
21,100,0.4,3.0,5.0,1,2000.0,19.95051,6.9409,99.15417,7.0,19.99975,6.998939999999999,99.99846,0.46916
22,5,0.9,2.0,5.0,1,2000.0,19.913870000000003,6.87568,98.97140999999999,0.0,19.99599,7.0049,99.99104,0.5249199999999999
23,5,1.0,2.0,4.0,1,2000.0,19.55426,6.9189,98.67419,0.0,20.00164,7.00018,99.99767,0.71717
24,2,0.5,5.0,2.5,1,110.0,-4.87636,6.12677,64.79776,0.0,-4.8462,6.072830000000001,64.8377,0.0618
25,2,0.5,0.2,2.0,5,69.0,19.96255,7.16073,99.76646,100.0,19.96556,7.12413,99.81782,0.036719999999999996
26,2,0.2,3.5,4.0,1,113.0,-4.35349,5.004630000000001,65.44351,0.0,-4.3154699999999995,5.04866,65.50218000000001,0.058179999999999996
27,10,0.5,4.0,0.5,50,2000.0,12.08356,6.62662,58.82975,0.0,19.89511,7.0839,99.81005,23.16401
28,30,0.2,1.0,5.0,10,2000.0,19.82649,7.890739999999999,94.50542,3.33333,19.999229999999997,6.999630000000001,99.99879,3.29302
29,100,0.1,2.5,2.0,10,2000.0,19.157220000000002,6.9828,93.18785,0.0,20.00026,7.00117,99.9983,3.55798
30,2,0.8,5.0,3.0,5,2000.0,21.81788,5.2179,96.28879,0.0,19.994229999999998,6.9528,99.93275,1.85759
31,100,0.4,1.0,0.5,1,133.0,19.99109,6.999960000000001,99.98728,99.0,20.0,7.0,100.0,0.05439
32,200,0.3,2.0,3.0,1,2000.0,20.04315,6.9973399999999994,99.41459,20.5,20.0,7.0,100.0,0.33609
33,10,0.5,0.2,4.0,1,2000.0,19.68897,7.2811,99.15822,20.0,19.9986,6.998589999999999,99.99719,0.51485
34,30,0.7,4.0,0.5,1,2000.0,20.08972,7.0716399999999995,98.82767,6.66667,19.99984,6.99845,99.9978,0.7048300000000001
35,1000,0.2,2.5,2.5,1,2000.0,19.99426,6.98618,99.30853,8.0,20.0,6.9999,99.99986,0.3731
36,30,0.5,3.0,3.5,50,2000.0,15.274510000000001,10.82179,57.94024,0.0,19.99858,6.9626600000000005,99.94715,24.59931
37,200,0.9,2.0,4.0,50,2000.0,18.46913,4.77816,47.25747,0.0,19.985889999999998,7.025589999999999,99.95868,31.83897
38,100,0.1,4.0,5.0,10,2000.0,19.19942,7.380319999999999,92.07879,0.0,20.00295,7.005669999999999,99.99096999999999,4.20719
39,30,0.7,2.0,0.2,10,2000.0,20.79804,7.34968,94.03574,20.0,20.0,7.0,99.99999,4.290780000000001
40,200,0.9,0.5,3.5,5,2000.0,20.15622,7.340139999999999,94.15221,0.0,20.00251,6.999289999999999,99.99632,3.41696
41,30,0.3,4.0,5.0,1,2000.0,20.09832,7.01737,99.27914,10.0,19.99924,7.00016,99.99891,0.40021
42,1000,0.2,0.5,2.5,2,2000.0,19.97778,7.01178,98.80700999999999,7.3,20.0,7.0000100000000005,99.99998000000001,0.6562100000000001
43,100,0.9,5.0,5.0,2,2000.0,20.113970000000002,6.752339999999999,98.02402,2.0,20.00244,7.0018199999999995,99.9957,1.15804
44,5,0.4,4.0,5.0,2,2000.0,20.40932,6.75913,99.11554,40.0,19.997020000000003,6.9984,99.99521999999999,0.54338
45,1000,0.9,5.0,2.5,2,2000.0,19.94171,6.989960000000001,98.08162,1.7,19.99971,7.0009,99.99866,1.14599
46,100,0.8,5.0,2.0,5,2000.0,20.17582,6.734380000000001,94.85574,0.0,19.99382,6.999560000000001,99.99124,3.04903
47,70,0.4,4.0,3.5,5,2000.0,19.843510000000002,7.11227,96.16117,1.4285700000000001,20.0047,7.00347,99.99174000000001,2.1185400000000003
48,5,0.5,4.0,2.0,5,2000.0,19.981289999999998,7.042889999999999,97.38316,0.0,19.99012,7.024439999999999,99.96271999999999,1.4805
49,30,1.0,2.5,3.5,1,2000.0,20.060470000000002,6.95555,98.7264,10.0,19.99999,6.99742,99.99635,0.82868
50,100,0.4,0.2,3.0,2,2000.0,20.09819,6.87057,98.23267,3.0,19.99902,7.00127,99.99773,0.9719899999999999
51,200,0.4,0.2,2.0,50,299.0,19.99755,7.00081,99.97958,98.0,20.0,7.0,100.0,0.042980000000000004
52,30,1.0,4.0,5.0,50,2000.0,21.02596,14.21365,34.80725,0.0,19.821379999999998,6.941669999999999,99.73427,46.36015
53,200,0.7,2.0,5.0,50,2000.0,17.82377,8.59388,56.81892,0.0,20.01621,7.04623,99.93073000000001,25.54593
54,2,0.4,3.0,4.0,1,113.0,-1.9679200000000001,4.1470400000000005,68.67168000000001,0.0,-1.9102,4.09689,68.74348,0.07646
55,2,0.9,5.0,4.0,2,2000.0,19.63609,7.00425,98.70036,0.0,20.00816,6.99025,99.98201999999999,0.6581199999999999
56,100,0.2,0.5,0.2,2,83.0,19.96731,6.992039999999999,99.94227,96.0,20.00001,7.0000100000000005,99.99998000000001,0.09898
57,10,0.5,1.0,0.2,2,58.0,19.8858,7.03246,99.82523,90.0,19.90864,7.0204,99.86762,0.04257
58,5,0.5,2.5,2.5,2,2000.0,20.08269,6.97324,98.76431,0.0,19.999570000000002,6.99915,99.99865,0.6761699999999999
59,200,0.5,4.0,3.5,1,2000.0,19.95226,6.99828,99.24394000000001,11.0,20.0,7.0,100.0,0.42883999999999994
60,100,0.6,0.2,2.5,1,2000.0,20.00887,6.983860000000001,99.20156999999999,22.0,19.99996,7.000139999999999,99.9998,0.48257
61,2,0.2,4.0,2.0,10,453.0,19.9846,7.177460000000001,99.74691999999999,100.0,20.00246,7.17126,99.75778000000001,0.01891
62,5,0.3,2.5,2.0,2,979.0,19.9873,7.000310000000001,99.83610999999999,100.0,20.0003,7.000589999999999,99.99906999999999,0.08428
63,30,0.9,3.5,0.2,50,2000.0,24.56016,13.323839999999999,25.86553,0.0,19.98883,6.9656899999999995,99.94896999999999,42.7942
64,30,0.4,3.0,3.5,50,2000.0,23.40329,7.334789999999999,64.30168,0.0,20.05603,7.02579,99.91277,20.458460000000002
65,10,0.6,4.0,2.0,50,2000.0,13.210970000000001,7.14447,66.43639,0.0,19.7895,6.95795,99.69643,19.58259
66,70,0.2,2.0,3.5,1,2000.0,19.92387,6.94566,99.38941,12.85714,19.99982,7.000839999999999,99.99879,0.33675
67,10,0.4,3.0,0.5,2,2000.0,19.80903,7.03317,98.69688000000001,0.0,20.00017,7.00025,99.99956999999999,0.70621
68,1000,0.3,0.5,2.5,2,2000.0,19.99543,6.96965,98.84209,11.1,19.999879999999997,7.0000100000000005,99.99983,0.65938
69,10,0.7,0.5,2.0,2,2000.0,20.13587,7.04403,99.26862,40.0,19.9999,6.999960000000001,99.99985,0.50729
70,200,0.8,0.5,3.5,5,2000.0,19.929289999999998,7.4371100000000006,94.25095,0.0,19.99861,6.998239999999999,99.99683,3.3193
71,100,0.3,3.5,3.5,5,2000.0,19.99248,7.01394,96.09186,0.0,19.998910000000002,6.99855,99.99743000000001,2.1612299999999998
72,5,1.0,2.0,0.5,2,2000.0,20.71557,5.812819999999999,97.52571,0.0,20.000239999999998,6.9997300000000005,99.99949000000001,1.28296
73,1000,0.7,0.2,5.0,5,2000.0,19.965220000000002,6.94159,94.2576,0.4,20.0,7.0,100.0,3.28652
74,200,0.1,3.0,1.0,10,2000.0,20.027160000000002,6.98561,99.34,83.5,20.0,7.0,100.0,0.9859600000000001
75,10,0.7,3.5,1.0,2,2000.0,19.81182,7.01083,98.70056,20.0,19.99965,7.00144,99.9979,0.7609100000000001
76,1000,0.9,3.0,2.5,10,2000.0,20.257170000000002,7.08856,90.6891,0.2,19.99847,7.00184,99.99662,5.68808
77,1000,0.1,3.5,0.5,50,2000.0,20.0181,7.008089999999999,70.15385,10.1,20.0,7.0,100.0,17.097170000000002
78,200,1.0,2.5,0.2,1,2000.0,19.87397,6.966060000000001,98.48821,7.5,19.99942,6.99989,99.99916,0.96036
79,200,0.3,2.0,3.5,5,2000.0,19.91477,6.966130000000001,96.78648000000001,2.5,20.0,7.0,100.0,1.8163799999999999
80,1000,0.8,5.0,2.0,10,2000.0,20.26896,7.099710000000001,90.54914000000001,0.1,20.00275,6.99798,99.99517,5.585459999999999
81,1000,0.9,0.5,1.0,2,2000.0,20.03053,6.97323,98.58797,19.6,19.99999,7.0,99.99999,0.9688399999999999
82,100,0.7,1.0,2.0,1,2000.0,20.01482,7.00926,99.53766999999999,47.0,19.99996,7.0000100000000005,99.99994000000001,0.31275
83,5,0.3,2.5,5.0,10,2000.0,20.432129999999997,5.05346,93.92468000000001,0.0,20.03347,7.056939999999999,99.90659000000001,3.4466699999999997
84,200,0.5,3.5,0.2,2,2000.0,19.90008,6.996580000000001,98.22106,3.5,20.0,7.0,100.0,0.996
85,100,1.0,3.0,4.0,50,2000.0,23.332929999999998,2.98179,49.93757,0.0,19.913079999999997,7.00555,99.87682,31.09633
86,70,0.4,3.5,5.0,2,2000.0,19.99258,7.080660000000001,98.39066,2.8571400000000002,19.99962,7.00135,99.99802,0.89874
87,100,0.3,1.0,2.5,1,2000.0,20.005779999999998,7.007810000000001,99.69914,58.0,20.0,7.0,100.0,0.21969
88,100,0.6,2.0,2.5,50,2000.0,21.58098,7.08316,69.02125,0.0,19.99697,7.0042800000000005,99.99258,20.32619
89,10,1.0,0.5,3.5,10,2000.0,14.67796,9.07878,87.57661,0.0,19.975360000000002,7.02515,99.9502,7.59793
90,200,0.8,0.5,4.0,2,2000.0,20.146810000000002,7.038710000000001,97.80138000000001,3.0,20.00027,7.00052,99.99916999999999,1.26065
91,2,0.5,2.5,2.5,5,1799.0,19.96179,6.99326,99.92534,100.0,20.01053,6.9934,99.98241,0.05065
92,2,1.0,3.0,2.0,1,358.0,19.96855,6.968789999999999,99.82396,100.0,20.03354,6.9833300000000005,99.94703,0.09663
93,70,1.0,2.5,1.0,2,2000.0,19.89361,7.0048,97.50998,5.71429,20.0,7.0,100.0,1.47901
94,5,0.3,2.0,0.5,1,105.0,-0.88359,-10.22251,61.71836,0.0,-0.80377,-10.23282,61.79616,0.07748
95,1000,0.9,0.2,1.0,50,2000.0,19.51265,5.76566,58.79359,0.4,20.0,7.0,100.0,28.76025
96,70,0.4,5.0,2.0,5,2000.0,19.70042,7.05642,96.47164000000001,1.4285700000000001,20.00038,7.00265,99.99622,2.02475
97,30,0.6,2.0,4.0,2,2000.0,20.209,7.275710000000001,98.29553,3.33333,20.000510000000002,6.996569999999999,99.9951,0.9919399999999999
98,5,0.1,2.0,4.0,1,2000.0,20.115,6.8941300000000005,99.44203,0.0,19.99954,6.996630000000001,99.99519000000001,0.29309
99,200,0.3,0.5,5.0,50,2000.0,19.93606,7.26253,58.622009999999996,0.5,20.0,7.0,100.0,22.55432
100,10,0.8,5.0,0.2,5,2000.0,20.43398,7.464360000000001,93.81746,0.0,20.01135,6.983039999999999,99.97114,3.68089
101,70,0.7,1.0,2.5,10,2000.0,19.88016,7.22698,92.37894,0.0,20.00216,7.00034,99.99691,4.58052
102,70,0.2,3.5,0.2,1,146.0,19.98132,6.9886800000000004,99.9613,97.14286,20.0,6.9999899999999995,99.99999,0.07742
103,200,0.6,4.0,2.0,2,2000.0,20.00835,7.033710000000001,98.33645,4.5,20.000120000000003,7.00042,99.99938,0.98744
104,5,0.1,4.0,4.0,10,2000.0,20.22553,8.37707,92.53223,0.0,19.92328,7.04482,99.87434,3.81796
105,70,1.0,2.0,2.0,50,2000.0,19.818920000000002,-0.08388999999999999,48.54271,0.0,20.05399,7.039389999999999,99.90549,32.744409999999995
106,100,0.1,5.0,4.0,2,2000.0,20.05882,7.14975,98.43826,2.0,19.99981,7.00126,99.99819000000001,0.83299
107,70,0.8,3.0,5.0,1,2000.0,19.988429999999997,7.1247,99.01311,7.142860000000001,20.00014,7.00293,99.99586,0.5797100000000001
108,70,0.1,3.0,2.0,10,2000.0,20.06084,6.7374,92.93715999999999,0.0,20.00496,7.00893,99.98555,3.7395099999999997
109,200,0.7,4.0,5.0,5,2000.0,19.825120000000002,7.1517,95.44859,0.0,19.9983,6.9973600000000005,99.99556,2.67218
110,5,0.2,2.5,5.0,10,2000.0,19.0964,6.791180000000001,92.43395,0.0,20.02296,6.98453,99.96085,3.9495
111,200,0.4,3.5,0.2,2,2000.0,19.95755,6.9899,98.47861,6.5,20.0,7.0,100.0,0.85152
112,2,0.1,5.0,5.0,2,761.0,20.09507,6.94928,99.83705,50.0,20.00285,6.998069999999999,99.99513,0.091
113,30,0.2,0.2,4.0,5,2000.0,19.862289999999998,7.32265,95.98209,0.0,19.993779999999997,6.99485,99.98858,2.21076
114,5,0.3,4.0,3.5,2,2000.0,19.7004,7.29276,98.34142,0.0,20.00081,6.9874600000000004,99.98222,0.9058799999999999
115,70,0.5,5.0,5.0,2,2000.0,20.11824,7.04055,98.36717,2.8571400000000002,20.00104,7.001,99.99795999999999,0.91979
116,30,0.7,2.0,3.0,5,2000.0,20.329720000000002,6.45195,96.07493000000001,0.0,19.99933,7.001060000000001,99.99823,2.3900200000000003
117,100,0.7,2.0,2.5,50,2000.0,20.66306,8.4513,59.51174,0.0,19.99147,7.012589999999999,99.9785,26.35355
118,5,0.8,0.5,5.0,1,2000.0,19.80799,7.284560000000001,99.08091,0.0,19.99835,6.996510000000001,99.99454,0.49296999999999996
119,200,0.5,2.5,2.0,1,2000.0,19.98815,6.97588,99.49393,37.5,20.0,7.0,100.0,0.3255
120,100,0.6,3.0,1.0,1,2000.0,20.00937,7.01998,99.11353000000001,8.0,20.00005,7.00005,99.9999,0.4981
121,70,0.3,3.5,0.2,1,2000.0,20.072429999999997,7.10071,99.25703,10.0,20.0,7.0,100.0,0.40992
122,2,0.8,4.0,0.5,10,2000.0,24.58101,7.204960000000001,93.06235,0.0,20.036820000000002,6.97681,99.93845999999999,3.45129
123,70,0.3,1.0,3.0,1,2000.0,19.9956,6.95127,99.49734000000001,31.42857,20.00001,7.0,99.99999,0.29861
124,1000,1.0,1.0,2.5,50,2000.0,19.77911,5.96365,43.201440000000005,1.3,19.99992,7.000039999999999,99.99988,35.476659999999995
125,2,0.7,1.0,3.0,1,88.0,-8.01892,0.94265,59.45971,0.0,-7.9882100000000005,0.86987,59.480419999999995,0.079
126,100,1.0,1.0,2.0,2,2000.0,19.970660000000002,7.2194,97.57712,9.0,20.00003,6.99998,99.99995,1.4632100000000001
127,5,0.9,5.0,1.0,50,2000.0,16.084310000000002,13.266910000000001,53.530530000000006,0.0,19.839760000000002,7.034389999999999,99.76823,24.06824
128,5,0.6,3.0,0.2,50,2000.0,32.10029,-7.79188,67.56021,0.0,20.07134,6.71782,99.58838,18.89189
129,30,0.1,4.0,1.0,1,643.0,19.99364,6.99786,99.89603000000001,86.66666,20.0,7.0,100.0,0.09847
130,70,0.4,2.5,2.0,5,2000.0,20.03094,7.411230000000001,97.51589,12.85714,20.00014,6.99998,99.9998,1.53367
131,70,0.6,1.0,2.5,10,2000.0,20.543039999999998,6.9698,94.08508,4.28571,19.99989,6.9999899999999995,99.99984,3.5160199999999997
132,5,0.6,4.0,1.0,2,2000.0,19.40482,6.639130000000001,98.43642,0.0,20.0005,7.00162,99.9976,0.83706
133,30,1.0,3.0,3.5,50,2000.0,14.106639999999999,6.814019999999999,51.09312,0.0,20.002570000000002,7.01519,99.9782,30.663729999999997
134,2,0.8,2.5,2.5,10,2000.0,15.52428,8.44322,93.34904,0.0,20.02515,7.018269999999999,99.95604,3.5607800000000003
135,70,0.8,3.0,0.2,1,2000.0,19.97475,7.0727199999999995,98.89486,8.57143,19.99939,7.000719999999999,99.99866,0.65561
136,100,0.5,0.5,3.5,50,2000.0,17.64076,3.2745599999999997,55.94471,0.0,20.01045,6.986389999999999,99.97573,24.79682
137,1000,0.2,2.0,2.5,2,2000.0,20.01761,6.9899,98.8839,9.4,20.00014,6.999969999999999,99.9998,0.63269
138,2,0.8,2.0,2.5,10,2000.0,20.15468,8.08426,97.39066,0.0,19.98724,7.05032,99.92657,1.47675
139,5,0.1,0.2,3.5,10,2000.0,16.53075,6.40785,92.47627,0.0,19.93435,6.912710000000001,99.84554,3.8719
140,5,1.0,1.0,0.2,50,2000.0,-12.172939999999999,8.35233,31.384009999999996,0.0,20.03567,7.02739,99.9364,37.57772
141,1000,0.3,4.0,3.0,5,2000.0,20.09679,7.06962,96.2297,0.3,20.00056,7.00053,99.99892,2.06478
142,10,0.7,3.5,0.2,50,2000.0,17.27605,16.55304,45.88125,0.0,19.83704,6.93152,99.75001999999999,33.68029
143,200,1.0,0.2,3.5,10,2000.0,19.087429999999998,6.91471,86.10076,0.0,20.00129,7.00351,99.99471,8.23295
144,200,1.0,5.0,0.2,10,2000.0,20.46357,6.2430900000000005,85.25932,0.0,19.998920000000002,7.0011,99.99783000000001,9.18869
145,10,0.5,0.2,4.0,50,2000.0,13.574060000000001,13.4405,53.46024,0.0,19.95502,7.06905,99.88346,26.452609999999996
146,10,0.1,4.0,1.0,5,929.0,20.01594,6.9688300000000005,99.92522,90.0,20.0,7.0,100.0,0.07575
147,200,0.5,2.5,1.0,10,2000.0,19.99505,7.06332,95.09411,8.5,20.0,7.0,100.0,3.08097
148,100,1.0,1.0,0.2,2,2000.0,19.947010000000002,6.85743,96.89638000000001,2.0,20.00075,6.99958,99.99878000000001,1.9126599999999998
149,10,1.0,3.5,3.0,2,2000.0,19.454,7.21675,98.28102,10.0,19.997529999999998,6.99672,99.99419,1.06559
150,2,1.0,0.2,5.0,1,232.0,20.078529999999997,6.983960000000001,99.86768000000001,100.0,20.02732,7.03229,99.94018,0.07042000000000001
151,30,0.4,3.0,0.2,10,2000.0,20.708660000000002,6.52152,92.44119,0.0,20.0,7.0,100.0,4.36321
152,30,0.2,2.5,0.5,1,2000.0,19.97625,7.0618,99.61010999999999,50.0,20.0,7.0,100.0,0.24051
153,5,0.2,3.0,2.0,10,2000.0,21.06281,7.19234,93.19853,0.0,20.02165,7.0072600000000005,99.96771,3.91399
154,1000,0.8,4.0,1.0,2,2000.0,19.99439,6.989510000000001,98.01773,2.8,19.999979999999997,7.0,99.99996999999999,1.15603
155,10,0.6,5.0,0.5,50,2000.0,25.30331,17.00669,53.733109999999996,0.0,19.99137,7.0233,99.96485,26.66406
156,100,0.1,0.5,0.5,5,41.0,19.99953,6.9912399999999995,99.98695,99.0,20.0,7.0,100.0,0.05633
157,2,0.4,3.5,0.5,50,40.0,-0.51394,7.72058,70.97099,0.0,-0.50055,7.74025,70.98895,0.0238
158,2,0.8,4.0,2.5,5,2000.0,20.618660000000002,8.00319,96.01988,0.0,20.01741,7.0225100000000005,99.95975,2.11145
159,1000,0.5,2.0,1.0,1,198.0,20.00698,6.9975,99.91946,91.9,20.0,7.0,100.0,0.0967
160,2,0.1,2.5,4.0,1,115.0,-4.87709,3.01156,64.36917,0.0,-4.8622,3.03671,64.3956,0.029230000000000003
161,10,0.7,2.0,3.0,1,2000.0,20.11885,7.10946,99.4438,30.0,19.99996,6.9976,99.9966,0.35235
162,2,0.6,4.0,2.5,1,125.0,4.73562,11.32255,77.56406,0.0,4.82749,11.30729,77.69495,0.09312999999999999
163,70,0.9,1.0,0.5,1,2000.0,20.023329999999998,6.915430000000001,99.30960999999999,31.42857,19.99997,6.999969999999999,99.99994000000001,0.4769
164,200,0.2,1.0,0.5,50,20.0,19.99435,6.99107,99.96621,97.5,20.0,7.0,100.0,0.07695
165,2,0.5,2.5,0.5,10,33.0,-9.13263,6.548019999999999,58.795069999999996,0.0,-9.11045,6.6424199999999995,58.828509999999994,0.09697
166,200,0.6,5.0,3.5,1,2000.0,19.984679999999997,6.9587699999999995,99.13925,9.5,19.99969,7.00015,99.99951,0.50365
167,2,1.0,2.5,2.0,1,124.0,20.40182,-7.00845,80.18053,0.0,20.48907,-6.95976,80.2458,0.09991
168,200,1.0,1.0,3.5,50,2000.0,18.26472,6.57322,45.39648,0.5,19.99642,6.99586,99.99226,32.04197
169,200,0.8,5.0,3.5,5,2000.0,19.95089,7.20096,94.95058,0.0,19.99549,7.0000800000000005,99.99361,3.0411
170,30,0.1,2.0,2.5,10,2000.0,19.27222,7.49557,93.02675,0.0,19.99969,7.023630000000001,99.96658000000001,3.6232699999999998
171,100,1.0,0.2,4.0,1,2000.0,20.06617,6.966880000000001,98.52499,6.0,20.00083,6.99768,99.99651999999999,0.90943
172,10,0.2,1.0,3.5,1,1692.0,20.00755,6.952210000000001,99.86861999999999,90.0,20.00006,6.999810000000001,99.99973,0.08552
173,70,0.7,0.5,3.5,10,2000.0,19.23218,7.20171,90.49851,0.0,19.99682,6.994110000000001,99.99053,5.330030000000001
174,5,1.0,0.5,4.0,2,2000.0,19.57996,7.93585,98.42976999999999,0.0,19.99748,7.00287,99.99459,0.869
175,2,0.8,3.5,2.5,10,2000.0,13.76875,7.21583,91.04373000000001,0.0,19.98638,6.99365,99.97874,4.4688300000000005
176,70,0.9,0.2,3.0,2,2000.0,19.93892,7.07856,97.00873,0.0,19.99804,7.00023,99.99722,1.7241099999999998
177,200,1.0,1.0,1.0,50,2000.0,19.28174,12.85968,35.90441,3.5,20.0,7.0,100.0,39.756679999999996
178,70,0.9,5.0,3.5,1,2000.0,20.0303,7.092569999999999,98.97556999999999,5.71429,20.00029,7.00058,99.99908,0.59488
179,10,1.0,0.5,3.0,10,2000.0,18.33096,5.4718599999999995,89.09716999999999,0.0,20.01791,7.007039999999999,99.97278,6.28779
180,1000,1.0,2.0,3.0,2,2000.0,19.96481,7.010260000000001,97.9745,2.5,19.99994,6.99993,99.99987,1.23147
181,30,1.0,2.0,0.2,10,2000.0,18.7872,3.76471,82.50841,0.0,20.00101,6.993,99.99,10.97677
182,70,0.7,5.0,3.5,5,2000.0,19.81671,6.94378,95.3125,1.4285700000000001,19.98516,7.0023,99.97877,2.73683
183,1000,0.3,3.5,3.0,1,2000.0,19.99279,7.00633,99.25318,9.4,19.99997,6.99977,99.99967,0.40736999999999995
184,70,0.2,4.0,4.0,10,2000.0,20.50345,7.38283,91.94903000000001,0.0,20.0017,6.99562,99.99336,4.29126
185,10,1.0,2.5,4.0,5,2000.0,20.72101,5.72526,95.72365,0.0,20.00323,6.99667,99.99343,2.45513
186,2,0.9,2.0,2.5,10,2000.0,23.077379999999998,7.845289999999999,95.44858,0.0,19.90954,7.055910000000001,99.84961,2.6331900000000004
187,30,0.9,0.5,0.2,1,195.0,19.99546,6.999160000000001,99.89896999999999,93.33334,20.00001,6.99995,99.99991999999999,0.08023999999999999
188,200,0.4,4.0,0.2,5,2000.0,20.04411,7.017510000000001,96.03286,4.0,20.0,7.0,100.0,2.22668
189,1000,0.5,0.2,0.2,2,72.0,19.99269,6.99993,99.9883,99.6,20.0,7.0,100.0,0.09932
190,10,0.6,2.5,0.2,10,2000.0,20.189410000000002,7.21299,93.7368,10.0,19.99974,7.000960000000001,99.9986,3.73688
191,1000,1.0,1.0,2.5,1,2000.0,19.99483,7.080610000000001,98.8764,14.1,20.00001,7.0,99.99999,0.6943699999999999
192,1000,1.0,3.0,0.2,1,2000.0,20.02049,6.989269999999999,98.54774,8.1,20.00066,6.99993,99.99906,0.89146
193,10,0.4,2.5,1.0,2,2000.0,19.87963,6.92735,99.58185999999999,60.0,20.00001,6.9999899999999995,99.99999,0.25204
194,1000,0.2,4.0,4.0,2,2000.0,19.94192,6.98843,98.44991,1.6,19.99985,6.999439999999999,99.99918000000001,0.8347
195,30,0.7,0.5,0.2,5,39.0,20.025570000000002,7.0134300000000005,99.89565,90.0,20.0001,7.00047,99.99931,0.0892
196,30,1.0,2.0,2.0,2,2000.0,20.21487,7.142180000000001,97.79815,0.0,20.00069,6.9979,99.99687,1.4239700000000002
197,1000,1.0,3.5,2.5,1,2000.0,20.002470000000002,7.01495,98.99001,9.6,19.99972,7.00011,99.99958000000001,0.6222300000000001
198,30,0.7,0.5,1.0,2,74.0,19.99965,6.98128,99.89799000000001,90.0,20.00016,7.00024,99.9996,0.09373
199,200,0.4,2.5,1.0,10,2000.0,19.953129999999998,7.1417,95.73346,9.5,20.0,7.0,100.0,2.7524900000000003
200,2,0.7,2.5,2.5,1,89.0,-7.79634,5.5370800000000004,60.635569999999994,0.0,-7.731610000000001,5.49287,60.7237,0.07839
201,2,0.7,0.2,0.2,5,26.0,-7.358439999999999,5.7255199999999995,61.267269999999996,0.0,-7.3533800000000005,5.663119999999999,61.270309999999995,0.0626
202,70,0.1,3.0,3.5,1,2000.0,20.01844,6.98308,99.25385,4.28571,20.00086,7.000939999999999,99.9982,0.39050999999999997
203,2,0.9,0.2,0.2,1,95.0,-11.01403,6.74412,56.13803000000001,0.0,-11.01322,6.72226,56.13892,0.02187
204,30,0.3,2.5,0.5,1,2000.0,20.02234,7.04042,99.50288,26.66667,20.0,7.0,100.0,0.29249
205,200,0.1,0.2,3.0,1,2000.0,19.97841,7.00321,99.24117,3.5,20.0,7.0,100.0,0.39868000000000003
